SignalId;Received;Average Sending;Average Confirming;Average Purchase Time Distribution;y64zivPOMCOK4vB;;;texSaMIEYAQ9VtH;;;4v7SjpBVS5LaGvi;;;3wC8enZlKXdY89c;;;nfhDA6K47pTiUrI;;;6l3bHYYUUIz5ABQ;;;xGI0OANbngry3Ca;;;YQmlRBTYAXAs83h;;;lbWymdYoEKSrA9X;;;z6272FfCB9YOoq9;;;4OwrbE3Fuge7WHe;;;Gqxlpueb2Ac184V;;;U2UbkkUGFpNWmPc;;;eHlqUl1lXl1Efm5;;;3hKz4vhnvUJXk63;;;AfkNKAb7wUlPaL6;;;RUdoFBNdkCE0h6d;;;Q8UlTFNG8p8ZtaZ;;;fRTNU7vUlnbt0Hg;;;QTmMfEaoZjt4KoW;;;
;;;;;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;
a19a20aa-3417-4339-a361-c6a3fa20cf5b;2018-07-25T05:00:00.134Z;0;1216;1532494800000;0;1216;2018-07-25T05:00:00.000Z;0;1216;n/a;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;0;1216;2018-07-25T05:00:00.000Z;
73db0eee-b191-48b7-a4de-cdc29cbc26b0;2018-07-25T05:59:58.882Z;3;754;1532498398000;3;754;2018-07-25T05:59:58.000Z;3;754;n/a;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;3;754;2018-07-25T05:59:58.000Z;
b251c45b-658a-4d7c-af39-011547e21850;2018-07-25T05:59:58.887Z;0;926;1532498399000;0;926;2018-07-25T05:59:59.000Z;0;926;n/a;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;0;926;2018-07-25T05:59:59.000Z;
330b40b3-28f8-488a-8e3a-e2c43d4e600f;2018-07-25T05:59:58.889Z;1;1953;1532498399000;1;1953;2018-07-25T05:59:59.000Z;1;1953;n/a;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;1;1953;2018-07-25T05:59:59.000Z;
bcc969a2-03da-40b3-9ffd-0d1a90b6933b;2018-07-25T05:59:58.891Z;0;1012;1532498399000;0;1012;2018-07-25T05:59:59.000Z;0;1012;n/a;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;0;1012;2018-07-25T05:59:59.000Z;
24bce182-a37e-4f00-ab6c-60ebb15fb8b8;2018-07-25T05:59:58.895Z;0;842;1532498399000;0;842;2018-07-25T05:59:59.000Z;0;842;n/a;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;0;842;2018-07-25T05:59:59.000Z;
49539d25-e191-4e2c-bc8a-a83f26b87246;2018-07-25T05:59:58.896Z;0;1518;1532498399000;0;1518;2018-07-25T05:59:59.000Z;0;1518;n/a;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;0;1518;2018-07-25T05:59:59.000Z;
684f4ddb-7167-4417-91f5-061c330847f7;2018-07-25T05:59:58.898Z;0;1596;1532498399000;0;1596;2018-07-25T05:59:59.000Z;0;1596;n/a;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;0;1596;2018-07-25T05:59:59.000Z;
754d0abe-1871-4f89-8e1a-7412241f5d9a;2018-07-25T05:59:58.899Z;0;2342;1532498399000;0;2342;2018-07-25T05:59:59.000Z;0;2342;n/a;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;0;2342;2018-07-25T05:59:59.000Z;
2675d213-0b75-422e-803d-2479d1c45ecf;2018-07-25T05:59:58.900Z;0;1699;1532498399000;0;1699;2018-07-25T05:59:59.000Z;0;1699;n/a;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;0;1699;2018-07-25T05:59:59.000Z;
7a6d3451-c10e-4035-bba1-30f1b785cff0;2018-07-25T05:59:58.901Z;0;2602;1532498399000;0;2602;2018-07-25T05:59:59.000Z;0;2602;n/a;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;0;2602;2018-07-25T05:59:59.000Z;
6eebdf96-064e-4161-8fe3-1c88326d53e2;2018-07-25T05:59:58.904Z;0;2057;1532498399000;0;2057;2018-07-25T05:59:59.000Z;0;2057;n/a;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;0;2057;2018-07-25T05:59:59.000Z;
9de510ff-67a9-48fa-b81c-3bb2a18cfdff;2018-07-25T05:59:58.905Z;1;1280;1532498399000;1;1280;2018-07-25T05:59:59.000Z;1;1280;n/a;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;1;1280;2018-07-25T05:59:59.000Z;
55d173a5-ce31-40cd-b80b-61027de9b6a5;2018-07-25T05:59:58.907Z;0;2671;1532498399000;0;2671;2018-07-25T05:59:59.000Z;0;2671;n/a;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;0;2671;2018-07-25T05:59:59.000Z;
aa4c5282-fce0-4ed5-8844-255cf1d8abe1;2018-07-25T05:59:58.908Z;0;734;1532498399000;0;734;2018-07-25T05:59:59.000Z;0;734;n/a;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;0;734;2018-07-25T05:59:59.000Z;
79a4106c-79a6-4ad2-b381-0baaed7f3251;2018-07-25T05:59:58.910Z;0;1818;1532498399000;0;1818;2018-07-25T05:59:59.000Z;0;1818;n/a;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;0;1818;2018-07-25T05:59:59.000Z;
4482d8c6-0165-48eb-ad75-b842b2214474;2018-07-25T05:59:58.911Z;0;1400;1532498399000;0;1400;2018-07-25T05:59:59.000Z;0;1400;n/a;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;0;1400;2018-07-25T05:59:59.000Z;
21ad4b52-cf45-4ee2-9d60-f28e7950a2a0;2018-07-25T05:59:58.888Z;0;1099;1532498399000;0;1099;2018-07-25T05:59:59.000Z;0;1099;n/a;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;0;1099;2018-07-25T05:59:59.000Z;
9fa9ceda-6869-4973-8778-9a3fda9fd49e;2018-07-25T05:59:58.897Z;0;2718;1532498399000;0;2718;2018-07-25T05:59:59.000Z;0;2718;n/a;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;0;2718;2018-07-25T05:59:59.000Z;
2acb9cec-2fc7-4933-b90c-538eb25d9fd4;2018-07-25T05:59:58.903Z;0;2170;1532498399000;0;2170;2018-07-25T05:59:59.000Z;0;2170;n/a;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;0;2170;2018-07-25T05:59:59.000Z;
06b9bae0-c292-4ccb-be08-15de0dbcadaf;2018-07-25T05:59:58.909Z;0;1357;1532498399000;0;1357;2018-07-25T05:59:59.000Z;0;1357;n/a;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;0;1357;2018-07-25T05:59:59.000Z;
526f0dd9-dcc3-466d-bd56-184b6c255fc2;2018-07-25T06:59:58.896Z;0;723;1532501998000;0;723;2018-07-25T06:59:58.000Z;0;723;n/a;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;0;723;2018-07-25T06:59:58.000Z;
d7a1b9d5-77e6-4b97-8e31-babead811d16;2018-07-25T06:59:58.898Z;0;636;1532501998000;0;636;2018-07-25T06:59:58.000Z;0;636;n/a;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;0;636;2018-07-25T06:59:58.000Z;
c3078b37-5fe4-4ed6-898f-0f3850ca28ca;2018-07-25T06:59:58.901Z;0;940;1532501999000;0;940;2018-07-25T06:59:59.000Z;0;940;n/a;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;0;940;2018-07-25T06:59:59.000Z;
ae786bad-021f-428c-ad5f-6f9771ad7753;2018-07-25T06:59:58.902Z;0;1030;1532501999000;0;1030;2018-07-25T06:59:59.000Z;0;1030;n/a;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;0;1030;2018-07-25T06:59:59.000Z;
2833d75b-5871-4970-8f48-6a6419f3a3fe;2018-07-25T06:59:58.909Z;0;1236;1532501999000;0;1236;2018-07-25T06:59:59.000Z;0;1236;n/a;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;0;1236;2018-07-25T06:59:59.000Z;
f9fb24ae-651f-43d4-b74c-f15c9fa70f33;2018-07-25T06:59:58.910Z;0;2673;1532501999000;0;2673;2018-07-25T06:59:59.000Z;0;2673;n/a;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;0;2673;2018-07-25T06:59:59.000Z;
